occurrenceID	institutionCode	year	month	day	eventID	time_start_utc	time_start_utc_text	time_stop_utc	time_stop_utc_text	Sea State (BF)	Cloud cover (%)	Vessel speed (nm)	latitude_start_degree	latitude_start_decimal_minute	longitude_start_degree	longitude_start_decimal_minute	latitude_stop_degree	latitude_stop_decimal_minute	longitude_stop_degree	longitude_stop_decimal_minute	geodeticDatum	vernacularName	individualCount	verbatimIdentification	verbatimScientificName	identificationQualifier	scientificNameID	kingdom	phylum	class	order	family	genus	specificEpithet	scientificNameAuthorship	scientificName	taxonRank	identifiedBy	waterBody	higherGeographyID	basisOfRecord	recordedBy	recordedByID	eventRemarks	locality	verbatimLocality	remark	reportedWeather	identificationRemarks	occurrenceStatus	samplingProtocol	time_start	time_stop	eventTime	eventDate	decimalLatitude_start	decimalLongitude_start	decimalLatitude_end	decimalLongitude_end	footprintWKT	decimalLongitude	decimalLatitude	coordinateUncertaintyInMeters
173	ULB - EMC2	2023	2	14	TOPP_31	16.00	16:00:00	16.30	16:30:00	2	100		61	37.87	64	55.65	61	41.59	64	54.04	EPSG:4326	White-chinned Petrel	1	Procellaria aequinoctialis	Procellaria aequinoctialis		urn:lsid:marinespecies.org:taxname:212651	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Procellaria	aequinoctialis	Linnaeus, 1758	Procellaria aequinoctialis Linnaeus, 1758	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	16:00	16:30	16:00Z/16:30Z	2023-02-14	-60.3688	-63.0725	-60.3068	-63.0993	LINESTRING (-63.0725 -60.3688, -63.0993 -60.3068)	-63.0859	-60.3378	3529
174	ULB - EMC2	2023	2	14	TOPP_31	16.00	16:00:00	16.30	16:30:00	2	100		61	37.87	64	55.65	61	41.59	64	54.04	EPSG:4326	Prion sp.	3	Pachyptila sp.	Pachyptila	sp.	urn:lsid:marinespecies.org:taxname:204680	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pachyptila		Illiger, 1811	Pachyptila Illiger, 1811	genus	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	16:00	16:30	16:00Z/16:30Z	2023-02-14	-60.3688	-63.0725	-60.3068	-63.0993	LINESTRING (-63.0725 -60.3688, -63.0993 -60.3068)	-63.0859	-60.3378	3529
175	ULB - EMC2	2023	2	14	TOPP_31	16.00	16:00:00	16.30	16:30:00	2	100		61	37.87	64	55.65	61	41.59	64	54.04	EPSG:4326	Wilson's Storm-petrel	5	Oceanites oceanicus	Oceanites oceanicus		urn:lsid:marinespecies.org:taxname:137190	Animalia	Chordata	Aves	Procellariiformes	Hydrobatidae	Oceanites	oceanicus	(Kuhl, 1820)	Oceanites oceanicus (Kuhl, 1820)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	16:00	16:30	16:00Z/16:30Z	2023-02-14	-60.3688	-63.0725	-60.3068	-63.0993	LINESTRING (-63.0725 -60.3688, -63.0993 -60.3068)	-63.0859	-60.3378	3529
176	ULB - EMC2	2023	2	14	TOPP_31	16.00	16:00:00	16.30	16:30:00	2	100		61	37.87	64	55.65	61	41.59	64	54.04	EPSG:4326	Black-bellied Storm-petrel	2	Fregetta tropica	Fregetta tropica		urn:lsid:marinespecies.org:taxname:212696	Animalia	Chordata	Aves	Procellariiformes	Hydrobatidae	Fregetta	tropica	(Gould, 1844)	Fregetta tropica (Gould, 1844)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	16:00	16:30	16:00Z/16:30Z	2023-02-14	-60.3688	-63.0725	-60.3068	-63.0993	LINESTRING (-63.0725 -60.3688, -63.0993 -60.3068)	-63.0859	-60.3378	3529
177	ULB - EMC2	2023	2	14	TOPP_32	16.30	16:30:00	17:00	17:00:00	2	100		61	41.59	64	54.04	61	45.37	64	52.89	EPSG:4326	Soft-plumaged Petrel	5	Pterodroma mollis	Pterodroma mollis		urn:lsid:marinespecies.org:taxname:137199	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pterodroma	mollis	(Gould, 1844)	Pterodroma mollis (Gould, 1844)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	16:30	17:00	16:30Z/17:00Z	2023-02-14	-60.3068	-63.0993	-60.2438	-63.1185	LINESTRING (-63.0993 -60.3068, -63.1185 -60.2438)	-63.1089	-60.2753	3546
178	ULB - EMC2	2023	2	14	TOPP_32	16.30	16:30:00	17:00	17:00:00	2	100		61	41.59	64	54.04	61	45.37	64	52.89	EPSG:4326	Antarctic Prion	3	Pachyptila desolata	Pachyptila desolata		urn:lsid:marinespecies.org:taxname:212649	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pachyptila	desolata	(Gmelin, 1789)	Pachyptila desolata (Gmelin, 1789)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	16:30	17:00	16:30Z/17:00Z	2023-02-14	-60.3068	-63.0993	-60.2438	-63.1185	LINESTRING (-63.0993 -60.3068, -63.1185 -60.2438)	-63.1089	-60.2753	3546
179	ULB - EMC2	2023	2	14	TOPP_32	16.30	16:30:00	17:00	17:00:00	2	100		61	41.59	64	54.04	61	45.37	64	52.89	EPSG:4326	Prion sp.	2	Pachyptila sp.	Pachyptila	sp.	urn:lsid:marinespecies.org:taxname:204680	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pachyptila		Illiger, 1811	Pachyptila Illiger, 1811	genus	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	16:30	17:00	16:30Z/17:00Z	2023-02-14	-60.3068	-63.0993	-60.2438	-63.1185	LINESTRING (-63.0993 -60.3068, -63.1185 -60.2438)	-63.1089	-60.2753	3546
180	ULB - EMC2	2023	2	14	TOPP_32	16.30	16:30:00	17:00	17:00:00	2	100		61	41.59	64	54.04	61	45.37	64	52.89	EPSG:4326	Wilson's Storm-petrel	1	Oceanites oceanicus	Oceanites oceanicus		urn:lsid:marinespecies.org:taxname:137190	Animalia	Chordata	Aves	Procellariiformes	Hydrobatidae	Oceanites	oceanicus	(Kuhl, 1820)	Oceanites oceanicus (Kuhl, 1820)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	16:30	17:00	16:30Z/17:00Z	2023-02-14	-60.3068	-63.0993	-60.2438	-63.1185	LINESTRING (-63.0993 -60.3068, -63.1185 -60.2438)	-63.1089	-60.2753	3546
181	ULB - EMC2	2023	2	14	TOPP_32	16.30	16:30:00	17:00	17:00:00	2	100		61	41.59	64	54.04	61	45.37	64	52.89	EPSG:4326	Black-bellied Storm-petrel	2	Fregetta tropica	Fregetta tropica		urn:lsid:marinespecies.org:taxname:212696	Animalia	Chordata	Aves	Procellariiformes	Hydrobatidae	Fregetta	tropica	(Gould, 1844)	Fregetta tropica (Gould, 1844)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	16:30	17:00	16:30Z/17:00Z	2023-02-14	-60.3068	-63.0993	-60.2438	-63.1185	LINESTRING (-63.0993 -60.3068, -63.1185 -60.2438)	-63.1089	-60.2753	3546
182	ULB - EMC2	2023	2	14	TOPP_33	8.00	08:00:00	8.30	08:30:00	4	100		63	41.47	65	44.16	63	45.46	65	46.49	EPSG:4326	Black-browed Albatross	1	Thalassarche melanophris	Thalassarche melanophris		urn:lsid:marinespecies.org:taxname:343995	Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Thalassarche	melanophris	(Temminck, 1828)	Thalassarche melanophris (Temminck, 1828)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	08:00	08:30	08:00Z/08:30Z	2023-02-14	-62.3088	-64.264	-62.2423	-64.2252	LINESTRING (-64.2640 -62.3088, -64.2252 -62.2423)	-64.2446	-62.2755	3835
183	ULB - EMC2	2023	2	14	TOPP_33	8.00	08:00:00	8.30	08:30:00	4	100		63	41.47	65	44.16	63	45.46	65	46.49	EPSG:4326	Grey-headed Albatross	1	Thalassarche chrysostoma	Thalassarche chrysostoma		urn:lsid:marinespecies.org:taxname:225760	Animalia	Chordata	Aves	Procellariiformes	Diomedeidae	Thalassarche	chrysostoma	(Forster, 1785)	Thalassarche chrysostoma (Forster, 1785)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	08:00	08:30	08:00Z/08:30Z	2023-02-14	-62.3088	-64.264	-62.2423	-64.2252	LINESTRING (-64.2640 -62.3088, -64.2252 -62.2423)	-64.2446	-62.2755	3835
184	ULB - EMC2	2023	2	14	TOPP_33	8.00	08:00:00	8.30	08:30:00	4	100		63	41.47	65	44.16	63	45.46	65	46.49	EPSG:4326	Soft-plumaged Petrel	1	Pterodroma mollis	Pterodroma mollis		urn:lsid:marinespecies.org:taxname:137199	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pterodroma	mollis	(Gould, 1844)	Pterodroma mollis (Gould, 1844)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	08:00	08:30	08:00Z/08:30Z	2023-02-14	-62.3088	-64.264	-62.2423	-64.2252	LINESTRING (-64.2640 -62.3088, -64.2252 -62.2423)	-64.2446	-62.2755	3835
185	ULB - EMC2	2023	2	14	TOPP_33	8.00	08:00:00	8.30	08:30:00	4	100		63	41.47	65	44.16	63	45.46	65	46.49	EPSG:4326	Cape Petrel	1	Daption capense	Daption capense		urn:lsid:marinespecies.org:taxname:212640	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Daption	capense	(Linnaeus, 1758)	Daption capense (Linnaeus, 1758)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	08:00	08:30	08:00Z/08:30Z	2023-02-14	-62.3088	-64.264	-62.2423	-64.2252	LINESTRING (-64.2640 -62.3088, -64.2252 -62.2423)	-64.2446	-62.2755	3835
186	ULB - EMC2	2023	2	14	TOPP_33	8.00	08:00:00	8.30	08:30:00	4	100		63	41.47	65	44.16	63	45.46	65	46.49	EPSG:4326	Southern Fulmar	2	Fulmarus glacialoides	Fulmarus glacialoides		urn:lsid:marinespecies.org:taxname:212638	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Fulmarus	glacialoides	(Smith, 1840)	Fulmarus glacialoides (Smith, 1840)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	08:00	08:30	08:00Z/08:30Z	2023-02-14	-62.3088	-64.264	-62.2423	-64.2252	LINESTRING (-64.2640 -62.3088, -64.2252 -62.2423)	-64.2446	-62.2755	3835
187	ULB - EMC2	2023	2	14	TOPP_33	8.00	08:00:00	8.30	08:30:00	4	100		63	41.47	65	44.16	63	45.46	65	46.49	EPSG:4326	Giant-petrel sp.	4	Macronectes sp.	Macronectes	sp.	urn:lsid:marinespecies.org:taxname:206822	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Macronectes		Richmond, 1905	Macronectes Richmond, 1905	genus	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	08:00	08:30	08:00Z/08:30Z	2023-02-14	-62.3088	-64.264	-62.2423	-64.2252	LINESTRING (-64.2640 -62.3088, -64.2252 -62.2423)	-64.2446	-62.2755	3835
188	ULB - EMC2	2023	2	14	TOPP_33	8.00	08:00:00	8.30	08:30:00	4	100		63	41.47	65	44.16	63	45.46	65	46.49	EPSG:4326	White-chinned Petrel	2	Procellaria aequinoctialis	Procellaria aequinoctialis		urn:lsid:marinespecies.org:taxname:212651	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Procellaria	aequinoctialis	Linnaeus, 1758	Procellaria aequinoctialis Linnaeus, 1758	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	08:00	08:30	08:00Z/08:30Z	2023-02-14	-62.3088	-64.264	-62.2423	-64.2252	LINESTRING (-64.2640 -62.3088, -64.2252 -62.2423)	-64.2446	-62.2755	3835
189	ULB - EMC2	2023	2	14	TOPP_33	8.00	08:00:00	8.30	08:30:00	4	100		63	41.47	65	44.16	63	45.46	65	46.49	EPSG:4326	Prion sp.	1	Pachyptila sp.	Pachyptila	sp.	urn:lsid:marinespecies.org:taxname:204680	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pachyptila		Illiger, 1811	Pachyptila Illiger, 1811	genus	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	08:00	08:30	08:00Z/08:30Z	2023-02-14	-62.3088	-64.264	-62.2423	-64.2252	LINESTRING (-64.2640 -62.3088, -64.2252 -62.2423)	-64.2446	-62.2755	3835
190	ULB - EMC2	2023	2	14	TOPP_33	8.00	08:00:00	8.30	08:30:00	4	100		63	41.47	65	44.16	63	45.46	65	46.49	EPSG:4326	Wilson's Storm-petrel	3	Oceanites oceanicus	Oceanites oceanicus		urn:lsid:marinespecies.org:taxname:137190	Animalia	Chordata	Aves	Procellariiformes	Hydrobatidae	Oceanites	oceanicus	(Kuhl, 1820)	Oceanites oceanicus (Kuhl, 1820)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	08:00	08:30	08:00Z/08:30Z	2023-02-14	-62.3088	-64.264	-62.2423	-64.2252	LINESTRING (-64.2640 -62.3088, -64.2252 -62.2423)	-64.2446	-62.2755	3835
191	ULB - EMC2	2023	2	14	TOPP_33	8.00	08:00:00	8.30	08:30:00	4	100		63	41.47	65	44.16	63	45.46	65	46.49	EPSG:4326	Black-bellied Storm-petrel	2	Fregetta tropica	Fregetta tropica		urn:lsid:marinespecies.org:taxname:212696	Animalia	Chordata	Aves	Procellariiformes	Hydrobatidae	Fregetta	tropica	(Gould, 1844)	Fregetta tropica (Gould, 1844)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	08:00	08:30	08:00Z/08:30Z	2023-02-14	-62.3088	-64.264	-62.2423	-64.2252	LINESTRING (-64.2640 -62.3088, -64.2252 -62.2423)	-64.2446	-62.2755	3835
192	ULB - EMC2	2023	2	14	TOPP_33	8.00	08:00:00	8.30	08:30:00	4	100		63	41.47	65	44.16	63	45.46	65	46.49	EPSG:4326	Long-finned Pilot Whale	4	Globicephala melas	Globicephala melas		urn:lsid:marinespecies.org:taxname:137097	Animalia	Chordata	Mammalia	Cetartiodactyla	Delphinidae	Globicephala	melas	(Traill, 1809)	Globicephala melas (Traill, 1809)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	08:00	08:30	08:00Z/08:30Z	2023-02-14	-62.3088	-64.264	-62.2423	-64.2252	LINESTRING (-64.2640 -62.3088, -64.2252 -62.2423)	-64.2446	-62.2755	3835
193	ULB - EMC2	2023	2	14	TOPP_33	8.00	08:00:00	8.30	08:30:00	4	100		63	41.47	65	44.16	63	45.46	65	46.49	EPSG:4326	Sperm whale	1	Physeter macrocephalus	Physeter macrocephalus		urn:lsid:marinespecies.org:taxname:137119	Animalia	Chordata	Mammalia	Cetartiodactyla	Physeteridae	Physeter	macrocephalus	Linnaeus, 1758	Physeter macrocephalus Linnaeus, 1758	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	08:00	08:30	08:00Z/08:30Z	2023-02-14	-62.3088	-64.264	-62.2423	-64.2252	LINESTRING (-64.2640 -62.3088, -64.2252 -62.2423)	-64.2446	-62.2755	3835
194	ULB - EMC2	2023	2	14	TOPP_33	8.00	08:00:00	8.30	08:30:00	4	100		63	41.47	65	44.16	63	45.46	65	46.49	EPSG:4326	Hourglass Dolphin	6	Lagenorhynchus cruciger	Lagenorhynchus cruciger		urn:lsid:marinespecies.org:taxname:383563	Animalia	Chordata	Mammalia	Cetartiodactyla	Delphinidae	Lagenorhynchus	cruciger	(Quoy & Gaimard, 1824)	Lagenorhynchus cruciger (Quoy & Gaimard, 1824)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	08:00	08:30	08:00Z/08:30Z	2023-02-14	-62.3088	-64.264	-62.2423	-64.2252	LINESTRING (-64.2640 -62.3088, -64.2252 -62.2423)	-64.2446	-62.2755	3835
195	ULB - EMC2	2023	2	14	TOPP_33	8.00	08:00:00	8.30	08:30:00	4	100		63	41.47	65	44.16	63	45.46	65	46.49	EPSG:4326	Antarctic Fur Seal	2	Arctocephalus gazella	Arctocephalus gazella		urn:lsid:marinespecies.org:taxname:231404	Animalia	Chordata	Mammalia	Carnivora	Otariidae	Arctocephalus	gazella	(Peters, 1875)	Arctocephalus gazella (Peters, 1875)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	08:00	08:30	08:00Z/08:30Z	2023-02-14	-62.3088	-64.264	-62.2423	-64.2252	LINESTRING (-64.2640 -62.3088, -64.2252 -62.2423)	-64.2446	-62.2755	3835
197	ULB - EMC2	2023	2	14	TOPP_34	8.30	08:30:00	9:00	09:00:00	4	80		63	45.46	65	46.49	63	49.31	65	68.83	EPSG:4326	Soft-plumaged Petrel	1	Pterodroma mollis	Pterodroma mollis		urn:lsid:marinespecies.org:taxname:137199	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pterodroma	mollis	(Gould, 1844)	Pterodroma mollis (Gould, 1844)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	08:30	09:00	08:30Z/09:00Z	2023-02-14	-62.2423	-64.2252	-62.1782	-63.8528	LINESTRING (-64.2252 -62.2423, -63.8528 -62.1782)	-64.0390	-62.2103	10306
198	ULB - EMC2	2023	2	14	TOPP_34	8.30	08:30:00	9:00	09:00:00	4	80		63	45.46	65	46.49	63	49.31	65	68.83	EPSG:4326	Cape Petrel	1	Daption capense	Daption capense		urn:lsid:marinespecies.org:taxname:212640	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Daption	capense	(Linnaeus, 1758)	Daption capense (Linnaeus, 1758)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	08:30	09:00	08:30Z/09:00Z	2023-02-14	-62.2423	-64.2252	-62.1782	-63.8528	LINESTRING (-64.2252 -62.2423, -63.8528 -62.1782)	-64.0390	-62.2103	10306
199	ULB - EMC2	2023	2	14	TOPP_34	8.30	08:30:00	9:00	09:00:00	4	80		63	45.46	65	46.49	63	49.31	65	68.83	EPSG:4326	White-chinned Petrel	1	Procellaria aequinoctialis	Procellaria aequinoctialis		urn:lsid:marinespecies.org:taxname:212651	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Procellaria	aequinoctialis	Linnaeus, 1758	Procellaria aequinoctialis Linnaeus, 1758	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	08:30	09:00	08:30Z/09:00Z	2023-02-14	-62.2423	-64.2252	-62.1782	-63.8528	LINESTRING (-64.2252 -62.2423, -63.8528 -62.1782)	-64.0390	-62.2103	10306
200	ULB - EMC2	2023	2	14	TOPP_34	8.30	08:30:00	9:00	09:00:00	4	80		63	45.46	65	46.49	63	49.31	65	68.83	EPSG:4326	Prion sp.	11	Pachyptila sp.	Pachyptila	sp.	urn:lsid:marinespecies.org:taxname:204680	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pachyptila		Illiger, 1811	Pachyptila Illiger, 1811	genus	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	08:30	09:00	08:30Z/09:00Z	2023-02-14	-62.2423	-64.2252	-62.1782	-63.8528	LINESTRING (-64.2252 -62.2423, -63.8528 -62.1782)	-64.0390	-62.2103	10306
201	ULB - EMC2	2023	2	14	TOPP_34	8.30	08:30:00	9:00	09:00:00	4	80		63	45.46	65	46.49	63	49.31	65	68.83	EPSG:4326	Chinstrap Penguin	1	Pygoscelis antarcticus	Pygoscelis antarcticus		urn:lsid:marinespecies.org:taxname:225783	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Pygoscelis	antarcticus	(Forster, 1781)	Pygoscelis antarcticus (Forster, 1781)	species	Henri Robert	Drake passage		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	08:30	09:00	08:30Z/09:00Z	2023-02-14	-62.2423	-64.2252	-62.1782	-63.8528	LINESTRING (-64.2252 -62.2423, -63.8528 -62.1782)	-64.0390	-62.2103	10306
202	ULB - EMC2	2023	3	14	TOPP_35	3.00	03:00:00	3.30	03:30:00	2	100		66	10.873	66	14.64	66	13.21	66	22.42	EPSG:4326	Snow Petrel	1	Pagodroma nivea	Pagodroma nivea		urn:lsid:marinespecies.org:taxname:225772	Animalia	Chordata	Aves	Procellariiformes	Procellariidae	Pagodroma	nivea	(Forster, 1777)	Pagodroma nivea (Forster, 1777)	species	Henri Robert	Western Antarctic Peninsula		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	03:00	03:30	03:00Z/03:30Z	2023-03-14	-65.8188	-65.756	-65.7798	-65.6263	LINESTRING (-65.7560 -65.8188, -65.6263 -65.7798)	-65.6911	-65.7993	3671
203	ULB - EMC2	2023	3	14	TOPP_35	3.00	03:00:00	3.30	03:30:00	2	100		66	10.873	66	14.64	66	13.21	66	22.42	EPSG:4326	Skua sp.	1	Stercorarius sp.	Stercorarius	sp.	urn:lsid:marinespecies.org:taxname:137051	Animalia	Chordata	Aves	Charadriiformes	Stercorariidae	Stercorarius		Brisson, 1760	Stercorarius Brisson, 1760	genus	Henri Robert	Western Antarctic Peninsula		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	03:00	03:30	03:00Z/03:30Z	2023-03-14	-65.8188	-65.756	-65.7798	-65.6263	LINESTRING (-65.7560 -65.8188, -65.6263 -65.7798)	-65.6911	-65.7993	3671
204	ULB - EMC2	2023	3	14	TOPP_35	3.00	03:00:00	3.30	03:30:00	2	100		66	10.873	66	14.64	66	13.21	66	22.42	EPSG:4326	Humpback Whale	1	Megaptera novaeangliae	Megaptera novaeangliae		urn:lsid:marinespecies.org:taxname:137092	Animalia	Chordata	Mammalia	Cetartiodactyla	Balaenopteridae	Megaptera	novaeangliae	(Borowski, 1781)	Megaptera novaeangliae (Borowski, 1781)	species	Henri Robert	Western Antarctic Peninsula		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	03:00	03:30	03:00Z/03:30Z	2023-03-14	-65.8188	-65.756	-65.7798	-65.6263	LINESTRING (-65.7560 -65.8188, -65.6263 -65.7798)	-65.6911	-65.7993	3671
205	ULB - EMC2	2023	3	14	TOPP_36	3.30	03:30:00	4.00	04:00:00	2	100		66	13.21	66	22.42	66	15.66	66	28.57	EPSG:4326	Skua sp.	1	Stercorarius sp.	Stercorarius	sp.	urn:lsid:marinespecies.org:taxname:137051	Animalia	Chordata	Aves	Charadriiformes	Stercorariidae	Stercorarius		Brisson, 1760	Stercorarius Brisson, 1760	genus	Henri Robert	Western Antarctic Peninsula		HumanObservation	Henri Robert | Bruno Danis	https://orcid.org/0000-0002-9037-7623							present	Top Predators census (page 88) https://doi.org/10.5281/zenodo.8013721	03:30	04:00	03:30Z/04:00Z	2023-03-14	-65.7798	-65.6263	-65.739	-65.5238	LINESTRING (-65.6263 -65.7798, -65.5238 -65.7390)	-65.5751	-65.7594	3263
